invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,price_eur,total
I137905,C178339,Female,54,Souvenir,4,46.92,Cash,3/8/2022,KANYON,4.69,187.68
I281964,C200100,Male,21,Souvenir,1,11.73,Credit_Card,2/4/2021,METROCITY,1.17,11.73
I138928,C307291,Female,65,Toys,4,143.36,Cash,25/06/2021,ISTINYE_PARK,14.34,573.44
I243278,C330205,Male,63,Clothing,3,900.24,Credit_Card,2/10/2021,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I239560,C247316,Female,63,Clothing,1,300.08,Cash,25/06/2022,METROCITY,30.01,300.08
I181420,C158394,Male,50,Cosmetics,2,81.32,Cash,14/06/2021,CEVAHIR_AVM,8.13,162.64
I433538,C276721,Female,39,Food & Beverage,5,26.15,Cash,15/09/2022,MALL_OF_ISTANBUL,2.62,130.75
I224193,C170181,Female,25,Food & Beverage,1,5.23,Cash,27/05/2021,KANYON,0.52,5.23
I288124,C241511,Male,47,Clothing,1,300.08,Credit_Card,12/12/2021,KANYON,30.01,300.08
I515746,C281855,Female,52,Food & Beverage,1,5.23,Credit_Card,31/05/2022,METROCITY,0.52,5.23
I821818,C129945,Male,23,Clothing,4,1200.32,Credit_Card,21/03/2022,KANYON,120.03,4801.28
I314686,C190218,Male,25,Books,2,30.3,Cash,17/02/2023,MALL_OF_ISTANBUL,3.03,60.6
I313390,C256450,Female,50,Clothing,1,300.08,Cash,11/3/2022,METROCITY,30.01,300.08
I244616,C313968,Female,22,Toys,4,143.36,Credit_Card,19/08/2022,MALL_OF_ISTANBUL,14.34,573.44
I284674,C702650,Female,50,Souvenir,4,46.92,Credit_Card,12/9/2022,METROPOL_AVM,4.69,187.68
I281231,C870478,Female,23,Cosmetics,3,121.98,Debit_Card,24/07/2022,METROPOL_AVM,12.2,365.94
I458540,C113051,Female,41,Clothing,4,1200.32,Cash,19/02/2023,MALL_OF_ISTANBUL,120.03,4801.28
I251429,C178269,Female,60,Clothing,4,1200.32,Cash,21/09/2021,METROPOL_AVM,120.03,4801.28
I208381,C260093,Male,40,Clothing,4,1200.32,Cash,5/10/2021,CEVAHIR_AVM,120.03,4801.28
I301890,C293195,Female,39,Technology,3,3150,Cash,15/01/2023,METROCITY,315.0,9450.0
I472109,C971954,Female,55,Souvenir,1,11.73,Cash,5/3/2021,ISTINYE_PARK,1.17,11.73
I300051,C151882,Female,64,Food & Beverage,4,20.92,Debit_Card,23/05/2022,METROPOL_AVM,2.09,83.68
I245287,C299876,Male,24,Toys,3,107.52,Debit_Card,3/6/2022,METROCITY,10.75,322.56
I163602,C291386,Female,50,Cosmetics,1,40.66,Cash,15/06/2022,ZORLU_CENTER,4.07,40.66
I179618,C194087,Male,23,Books,4,60.6,Cash,3/2/2021,METROCITY,6.06,242.4
I234938,C244383,Female,42,Toys,3,107.52,Credit_Card,9/4/2021,METROCITY,10.75,322.56
I318418,C615540,Female,41,Books,1,15.15,Cash,15/10/2021,MALL_OF_ISTANBUL,1.52,15.15
I358591,C144541,Female,65,Clothing,2,600.16,Credit_Card,9/12/2021,KANYON,60.02,1200.32
I152979,C189163,Female,40,Souvenir,1,11.73,Credit_Card,24/06/2022,FORUM_ISTANBUL,1.17,11.73
I531062,C278897,Male,57,Clothing,1,300.08,Credit_Card,21/12/2022,MALL_OF_ISTANBUL,30.01,300.08
I153987,C130541,Male,37,Souvenir,1,11.73,Cash,24/02/2023,MALL_OF_ISTANBUL,1.17,11.73
I231972,C271309,Female,43,Cosmetics,3,121.98,Credit_Card,24/11/2021,MALL_OF_ISTANBUL,12.2,365.94
I304904,C191121,Female,31,Toys,4,143.36,Credit_Card,15/07/2022,KANYON,14.34,573.44
I305952,C509935,Female,28,Books,3,45.45,Credit_Card,7/2/2022,METROCITY,4.55,136.35000000000002
I865719,C555602,Male,22,Cosmetics,5,203.3,Debit_Card,19/12/2021,METROCITY,20.33,1016.5
I142035,C127248,Male,58,Cosmetics,1,40.66,Debit_Card,13/05/2021,MALL_OF_ISTANBUL,4.07,40.66
I575790,C156610,Female,55,Cosmetics,4,162.64,Cash,7/9/2021,FORUM_ISTANBUL,16.26,650.56
I118836,C232033,Female,30,Clothing,2,600.16,Cash,18/11/2022,KANYON,60.02,1200.32
I189766,C384081,Female,44,Toys,3,107.52,Cash,25/11/2022,METROCITY,10.75,322.56
I329601,C160858,Female,27,Clothing,5,1500.4,Debit_Card,14/02/2022,MALL_OF_ISTANBUL,150.04,7502.0
I436897,C304376,Male,22,Clothing,3,900.24,Credit_Card,4/11/2022,EMAAR_SQUARE_MALL,90.02,2700.7200000000003
I239580,C124586,Male,43,Shoes,3,1800.51,Cash,22/11/2021,KANYON,180.05,5401.53
I282087,C183160,Female,26,Food & Beverage,1,5.23,Cash,27/07/2022,MALL_OF_ISTANBUL,0.52,5.23
I288817,C283339,Male,67,Clothing,2,600.16,Debit_Card,23/02/2021,METROCITY,60.02,1200.32
I118956,C425762,Female,47,Clothing,3,900.24,Credit_Card,22/06/2022,METROPOL_AVM,90.02,2700.7200000000003
I113178,C321530,Female,41,Clothing,5,1500.4,Debit_Card,7/3/2021,ISTINYE_PARK,150.04,7502.0
I108349,C136262,Female,51,Books,5,75.75,Debit_Card,14/03/2022,FORUM_ISTANBUL,7.58,378.75
I209459,C312307,Female,18,Souvenir,1,11.73,Cash,13/05/2021,CEVAHIR_AVM,1.17,11.73
I266556,C113946,Female,66,Clothing,1,300.08,Credit_Card,29/09/2021,METROPOL_AVM,30.01,300.08
I146190,C237026,Female,34,Food & Beverage,4,20.92,Credit_Card,25/06/2021,METROCITY,2.09,83.68
I323619,C134696,Female,22,Clothing,2,600.16,Debit_Card,20/02/2021,VIAPORT_OUTLET,60.02,1200.32
I119363,C247280,Female,21,Toys,5,179.2,Credit_Card,18/11/2022,FORUM_ISTANBUL,17.92,896.0
I144512,C271197,Female,20,Souvenir,1,11.73,Credit_Card,1/2/2021,FORUM_ISTANBUL,1.17,11.73
I197715,C585789,Female,34,Technology,4,4200,Cash,10/7/2022,EMAAR_SQUARE_MALL,420.0,16800.0
I253910,C119900,Male,42,Cosmetics,3,121.98,Credit_Card,4/1/2022,CEVAHIR_AVM,12.2,365.94
I667629,C173678,Female,63,Clothing,1,300.08,Debit_Card,25/02/2021,ZORLU_CENTER,30.01,300.08
I282173,C145036,Female,30,Cosmetics,3,121.98,Credit_Card,13/07/2021,FORUM_ISTANBUL,12.2,365.94
I248348,C247285,Female,66,Technology,2,2100,Debit_Card,7/11/2022,MALL_OF_ISTANBUL,210.0,4200.0
I295057,C896297,Male,25,Food & Beverage,4,20.92,Cash,20/02/2021,EMAAR_SQUARE_MALL,2.09,83.68
I125272,C530912,Female,68,Clothing,5,1500.4,Cash,16/12/2021,METROPOL_AVM,150.04,7502.0
I747794,C218207,Female,39,Souvenir,5,58.65,Cash,30/03/2022,ZORLU_CENTER,5.87,293.25
I634553,C322621,Female,22,Clothing,5,1500.4,Credit_Card,25/02/2021,KANYON,150.04,7502.0
I183728,C221312,Female,34,Technology,2,2100,Credit_Card,22/06/2021,ISTINYE_PARK,210.0,4200.0
I198425,C702217,Male,28,Toys,4,143.36,Credit_Card,1/10/2021,METROCITY,14.34,573.44
I305409,C167347,Male,44,Technology,4,4200,Cash,18/10/2021,VIAPORT_OUTLET,420.0,16800.0
I146713,C314493,Male,62,Clothing,2,600.16,Credit_Card,19/10/2022,ISTINYE_PARK,60.02,1200.32
I124132,C315262,Female,55,Shoes,2,1200.34,Credit_Card,20/12/2022,MALL_OF_ISTANBUL,120.03,2400.68
I762702,C338951,Female,57,Clothing,1,300.08,Credit_Card,24/09/2022,KANYON,30.01,300.08
I190702,C328137,Male,59,Technology,5,5250,Debit_Card,12/7/2021,MALL_OF_ISTANBUL,525.0,26250.0
I277369,C661446,Male,34,Clothing,1,300.08,Debit_Card,14/01/2021,MALL_OF_ISTANBUL,30.01,300.08
I280197,C123361,Male,21,Clothing,1,300.08,Credit_Card,1/10/2021,EMAAR_SQUARE_MALL,30.01,300.08
I161673,C450271,Male,43,Clothing,2,600.16,Credit_Card,27/03/2021,METROPOL_AVM,60.02,1200.32
I109882,C336473,Female,38,Technology,3,3150,Cash,30/05/2021,METROCITY,315.0,9450.0
I148357,C227348,Female,49,Clothing,5,1500.4,Debit_Card,9/2/2021,FORUM_ISTANBUL,150.04,7502.0
I184406,C348532,Female,40,Clothing,3,900.24,Debit_Card,4/4/2021,METROPOL_AVM,90.02,2700.7200000000003
I347133,C557620,Female,43,Clothing,5,1500.4,Cash,16/05/2021,METROPOL_AVM,150.04,7502.0
I181473,C938259,Male,56,Food & Beverage,2,10.46,Debit_Card,10/7/2022,MALL_OF_ISTANBUL,1.05,20.92
I214994,C181115,Female,40,Shoes,1,600.17,Credit_Card,1/11/2021,CEVAHIR_AVM,60.02,600.17
I230535,C241125,Female,35,Cosmetics,1,40.66,Credit_Card,25/03/2022,ISTINYE_PARK,4.07,40.66
I579187,C738752,Male,32,Toys,5,179.2,Cash,21/10/2022,FORUM_ISTANBUL,17.92,896.0
I227512,C600588,Female,39,Clothing,3,900.24,Cash,29/07/2021,ZORLU_CENTER,90.02,2700.7200000000003
I318743,C167399,Female,58,Shoes,5,3000.85,Credit_Card,31/05/2021,METROCITY,300.09,15004.25
I221306,C692329,Female,68,Books,1,15.15,Cash,22/05/2022,KANYON,1.52,15.15
I157144,C117342,Female,39,Clothing,5,1500.4,Cash,27/06/2021,MALL_OF_ISTANBUL,150.04,7502.0
I257701,C114629,Female,24,Clothing,3,900.24,Cash,22/12/2022,ZORLU_CENTER,90.02,2700.7200000000003
I166609,C680505,Male,57,Clothing,2,600.16,Credit_Card,15/08/2022,MALL_OF_ISTANBUL,60.02,1200.32
I242003,C282855,Female,54,Books,4,60.6,Credit_Card,22/06/2022,KANYON,6.06,242.4
I225765,C170765,Male,51,Cosmetics,1,40.66,Cash,19/01/2022,CEVAHIR_AVM,4.07,40.66
I187747,C285280,Male,67,Clothing,4,1200.32,Credit_Card,16/02/2023,KANYON,120.03,4801.28
I775146,C389389,Male,19,Food & Beverage,2,10.46,Cash,22/07/2021,METROPOL_AVM,1.05,20.92
I317887,C219187,Female,45,Toys,4,143.36,Cash,1/1/2023,KANYON,14.34,573.44
I745527,C133614,Female,56,Clothing,2,600.16,Cash,31/10/2021,ZORLU_CENTER,60.02,1200.32
I371688,C243320,Female,66,Clothing,1,300.08,Cash,15/05/2022,MALL_OF_ISTANBUL,30.01,300.08
I235235,C157044,Male,27,Clothing,1,300.08,Credit_Card,17/01/2021,METROCITY,30.01,300.08
I331544,C104670,Female,64,Clothing,3,900.24,Credit_Card,3/9/2022,CEVAHIR_AVM,90.02,2700.7200000000003
I103702,C309052,Female,37,Cosmetics,5,203.3,Debit_Card,22/03/2021,METROPOL_AVM,20.33,1016.5
I183220,C264226,Female,40,Clothing,3,900.24,Cash,11/10/2021,METROCITY,90.02,2700.7200000000003
I224427,C307558,Female,68,Clothing,1,300.08,Cash,19/12/2021,ISTINYE_PARK,30.01,300.08
I240355,C315132,Female,25,Technology,5,5250,Cash,29/06/2021,KANYON,525.0,26250.0
I244012,C687791,Female,54,Cosmetics,1,40.66,Debit_Card,29/03/2022,MALL_OF_ISTANBUL,4.07,40.66
I219910,C122819,Male,23,Shoes,3,1800.51,Cash,22/09/2021,EMAAR_SQUARE_MALL,180.05,5401.53
I781926,C276890,Female,45,Cosmetics,2,81.32,Credit_Card,14/06/2021,EMAAR_SQUARE_MALL,8.13,162.64
I222903,C331088,Female,60,Souvenir,2,23.46,Cash,23/08/2022,KANYON,2.35,46.92
I223472,C841949,Female,33,Clothing,1,300.08,Credit_Card,14/03/2021,METROCITY,30.01,300.08
I295322,C938717,Female,60,Clothing,4,1200.32,Debit_Card,4/3/2022,CEVAHIR_AVM,120.03,4801.28
I209696,C334008,Female,58,Technology,4,4200,Cash,24/02/2021,METROPOL_AVM,420.0,16800.0
I179526,C778953,Female,60,Shoes,2,1200.34,Debit_Card,5/12/2021,ZORLU_CENTER,120.03,2400.68
I267104,C160340,Female,51,Cosmetics,3,121.98,Credit_Card,2/9/2022,METROCITY,12.2,365.94
I158892,C160542,Female,36,Souvenir,3,35.19,Cash,22/07/2021,METROCITY,3.52,105.57
I221039,C561754,Male,49,Clothing,2,600.16,Debit_Card,7/1/2021,ISTINYE_PARK,60.02,1200.32
I147575,C915255,Female,41,Technology,1,1050,Cash,16/07/2022,METROCITY,105.0,1050.0
I108214,C236344,Male,18,Shoes,2,1200.34,Cash,17/02/2021,ISTINYE_PARK,120.03,2400.68
I302456,C750112,Male,49,Toys,1,35.84,Cash,17/08/2022,KANYON,3.58,35.84
I533958,C239350,Female,61,Clothing,5,1500.4,Cash,9/11/2022,FORUM_ISTANBUL,150.04,7502.0
I209446,C122130,Female,34,Souvenir,5,58.65,Cash,19/03/2022,METROPOL_AVM,5.87,293.25
I324553,C115321,Male,57,Cosmetics,5,203.3,Cash,12/12/2022,CEVAHIR_AVM,20.33,1016.5
I743400,C338596,Female,53,Cosmetics,5,203.3,Cash,19/06/2022,EMAAR_SQUARE_MALL,20.33,1016.5
I974462,C400746,Female,39,Clothing,1,300.08,Debit_Card,3/5/2021,ISTINYE_PARK,30.01,300.08
I180573,C324157,Female,31,Toys,3,107.52,Credit_Card,31/07/2022,FORUM_ISTANBUL,10.75,322.56
I183765,C594521,Male,40,Technology,3,3150,Cash,30/08/2021,ISTINYE_PARK,315.0,9450.0
I737740,C233636,Female,58,Clothing,3,900.24,Debit_Card,20/01/2021,KANYON,90.02,2700.7200000000003
I729345,C122827,Female,64,Clothing,2,600.16,Debit_Card,5/1/2021,CEVAHIR_AVM,60.02,1200.32
I892360,C250829,Male,62,Clothing,1,300.08,Credit_Card,23/02/2022,KANYON,30.01,300.08
I949430,C887768,Male,65,Clothing,1,300.08,Cash,16/01/2021,MALL_OF_ISTANBUL,30.01,300.08
I163149,C109271,Female,36,Clothing,5,1500.4,Credit_Card,16/09/2021,ZORLU_CENTER,150.04,7502.0
I855250,C292237,Female,48,Toys,5,179.2,Debit_Card,20/01/2021,KANYON,17.92,896.0
I252283,C234798,Male,34,Toys,2,71.68,Debit_Card,1/2/2022,MALL_OF_ISTANBUL,7.17,143.36
I266366,C455361,Male,61,Clothing,4,1200.32,Cash,8/11/2021,METROPOL_AVM,120.03,4801.28
I405591,C178664,Male,65,Shoes,2,1200.34,Debit_Card,26/11/2022,MALL_OF_ISTANBUL,120.03,2400.68
I159417,C123344,Male,22,Shoes,2,1200.34,Credit_Card,14/01/2021,EMAAR_SQUARE_MALL,120.03,2400.68
I296828,C173242,Male,58,Toys,1,35.84,Credit_Card,10/12/2021,METROPOL_AVM,3.58,35.84
I161935,C298469,Male,30,Cosmetics,1,40.66,Credit_Card,1/10/2021,MALL_OF_ISTANBUL,4.07,40.66
I239417,C107520,Female,67,Clothing,5,1500.4,Debit_Card,21/02/2022,MALL_OF_ISTANBUL,150.04,7502.0
I150293,C113088,Female,19,Cosmetics,4,162.64,Credit_Card,27/01/2023,CEVAHIR_AVM,16.26,650.56
I203733,C960784,Male,42,Clothing,1,300.08,Credit_Card,16/02/2023,METROPOL_AVM,30.01,300.08
I112436,C141785,Female,25,Souvenir,3,35.19,Cash,5/2/2022,ISTINYE_PARK,3.52,105.57
I464870,C272669,Male,64,Cosmetics,5,203.3,Credit_Card,27/03/2022,METROPOL_AVM,20.33,1016.5
I338887,C383289,Female,37,Cosmetics,2,81.32,Debit_Card,5/12/2022,CEVAHIR_AVM,8.13,162.64
I892621,C409114,Female,21,Clothing,4,1200.32,Cash,13/10/2021,MALL_OF_ISTANBUL,120.03,4801.28
I448423,C271855,Female,62,Cosmetics,2,81.32,Cash,5/5/2021,FORUM_ISTANBUL,8.13,162.64
I177626,C112581,Male,49,Books,5,75.75,Cash,4/10/2022,FORUM_ISTANBUL,7.58,378.75
I807321,C159566,Female,51,Cosmetics,2,81.32,Cash,3/3/2021,ISTINYE_PARK,8.13,162.64
I570389,C220861,Male,60,Food & Beverage,1,5.23,Cash,21/02/2023,CEVAHIR_AVM,0.52,5.23
I668623,C944792,Female,60,Food & Beverage,1,5.23,Cash,7/12/2022,METROPOL_AVM,0.52,5.23
I230739,C329991,Male,41,Clothing,3,900.24,Credit_Card,11/9/2022,METROPOL_AVM,90.02,2700.7200000000003
I112793,C543260,Female,60,Toys,1,35.84,Credit_Card,17/07/2022,EMAAR_SQUARE_MALL,3.58,35.84
I127238,C263321,Female,37,Clothing,5,1500.4,Cash,26/11/2021,METROCITY,150.04,7502.0
I247232,C110274,Female,44,Shoes,1,600.17,Debit_Card,1/9/2022,MALL_OF_ISTANBUL,60.02,600.17
I154676,C168813,Female,25,Food & Beverage,5,26.15,Credit_Card,21/04/2021,METROCITY,2.62,130.75
I169516,C299180,Female,55,Cosmetics,1,40.66,Credit_Card,11/10/2022,ZORLU_CENTER,4.07,40.66
I699816,C172960,Female,59,Souvenir,1,11.73,Cash,25/11/2022,KANYON,1.17,11.73
I334841,C145540,Male,34,Toys,5,179.2,Credit_Card,23/06/2022,METROCITY,17.92,896.0
I548680,C431279,Female,67,Cosmetics,4,162.64,Cash,13/06/2021,ISTINYE_PARK,16.26,650.56
I137277,C278158,Male,43,Toys,1,35.84,Debit_Card,21/04/2022,KANYON,3.58,35.84
I177009,C297878,Female,20,Clothing,5,1500.4,Credit_Card,10/6/2021,METROCITY,150.04,7502.0
I775555,C156376,Female,43,Clothing,4,1200.32,Debit_Card,2/1/2022,MALL_OF_ISTANBUL,120.03,4801.28
I717015,C171978,Female,25,Books,2,30.3,Credit_Card,5/12/2022,MALL_OF_ISTANBUL,3.03,60.6
I293352,C100154,Female,54,Books,1,15.15,Debit_Card,19/10/2022,VIAPORT_OUTLET,1.52,15.15
I270043,C874023,Female,39,Clothing,1,300.08,Credit_Card,12/4/2022,METROCITY,30.01,300.08
I143772,C199894,Male,58,Cosmetics,1,40.66,Credit_Card,15/02/2021,ZORLU_CENTER,4.07,40.66
I125400,C989503,Male,59,Cosmetics,4,162.64,Cash,3/7/2022,ISTINYE_PARK,16.26,650.56
I237109,C188512,Female,21,Toys,2,71.68,Credit_Card,24/11/2021,EMAAR_SQUARE_MALL,7.17,143.36
I148613,C311941,Female,66,Cosmetics,4,162.64,Credit_Card,28/11/2022,METROCITY,16.26,650.56
I524576,C294094,Male,60,Clothing,5,1500.4,Debit_Card,10/2/2023,METROCITY,150.04,7502.0
I286377,C168641,Male,63,Clothing,1,300.08,Credit_Card,27/11/2021,EMAAR_SQUARE_MALL,30.01,300.08
I168949,C196094,Male,33,Toys,3,107.52,Credit_Card,7/3/2023,MALL_OF_ISTANBUL,10.75,322.56
I135695,C165256,Male,57,Clothing,3,900.24,Cash,21/06/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I212185,C779851,Female,53,Food & Beverage,5,26.15,Cash,17/05/2021,MALL_OF_ISTANBUL,2.62,130.75
I285628,C558133,Female,51,Cosmetics,5,203.3,Credit_Card,1/1/2023,EMAAR_SQUARE_MALL,20.33,1016.5
I229313,C997727,Female,60,Food & Beverage,2,10.46,Credit_Card,28/02/2023,ZORLU_CENTER,1.05,20.92
I273716,C458914,Female,65,Cosmetics,4,162.64,Debit_Card,1/3/2022,ISTINYE_PARK,16.26,650.56
I250103,C321677,Female,36,Cosmetics,4,162.64,Cash,17/01/2021,MALL_OF_ISTANBUL,16.26,650.56
I206897,C622403,Female,59,Shoes,4,2400.68,Cash,3/10/2022,VIAPORT_OUTLET,240.07,9602.72
I315665,C228286,Female,51,Shoes,4,2400.68,Credit_Card,12/2/2023,METROPOL_AVM,240.07,9602.72
I203413,C439349,Male,54,Clothing,4,1200.32,Credit_Card,31/01/2021,CEVAHIR_AVM,120.03,4801.28
I184952,C979328,Female,52,Clothing,3,900.24,Cash,24/06/2021,METROCITY,90.02,2700.7200000000003
I731842,C202019,Female,35,Clothing,2,600.16,Debit_Card,12/3/2022,KANYON,60.02,1200.32
I101288,C476777,Male,36,Food & Beverage,1,5.23,Cash,24/07/2022,KANYON,0.52,5.23
I513959,C146115,Male,51,Toys,1,35.84,Credit_Card,21/02/2023,METROPOL_AVM,3.58,35.84
I120621,C256503,Female,37,Shoes,5,3000.85,Credit_Card,2/6/2021,EMAAR_SQUARE_MALL,300.09,15004.25
I325392,C180762,Female,39,Clothing,2,600.16,Debit_Card,1/2/2023,KANYON,60.02,1200.32
I216605,C139166,Female,26,Clothing,2,600.16,Debit_Card,30/05/2021,KANYON,60.02,1200.32
I168733,C248626,Male,21,Food & Beverage,2,10.46,Credit_Card,6/1/2023,METROCITY,1.05,20.92
I323085,C237211,Male,38,Clothing,1,300.08,Cash,2/9/2022,KANYON,30.01,300.08
I445610,C114026,Female,48,Clothing,5,1500.4,Credit_Card,5/7/2021,METROPOL_AVM,150.04,7502.0
I634197,C359587,Male,30,Clothing,1,300.08,Credit_Card,9/9/2021,KANYON,30.01,300.08
I173764,C762136,Female,53,Shoes,5,3000.85,Cash,17/04/2022,KANYON,300.09,15004.25
I220432,C938507,Female,68,Shoes,4,2400.68,Cash,6/8/2022,MALL_OF_ISTANBUL,240.07,9602.72
I282129,C175319,Female,42,Toys,4,143.36,Cash,4/1/2021,ZORLU_CENTER,14.34,573.44
I295076,C132668,Male,42,Clothing,4,1200.32,Debit_Card,29/07/2022,KANYON,120.03,4801.28
I490992,C225614,Female,35,Food & Beverage,4,20.92,Debit_Card,18/01/2023,KANYON,2.09,83.68
I367635,C325222,Male,59,Food & Beverage,1,5.23,Cash,28/07/2021,KANYON,0.52,5.23
I198412,C240340,Male,58,Toys,4,143.36,Cash,11/11/2021,EMAAR_SQUARE_MALL,14.34,573.44
I934454,C310262,Female,62,Souvenir,2,23.46,Cash,30/12/2021,KANYON,2.35,46.92
I318444,C436111,Male,35,Clothing,2,600.16,Credit_Card,15/03/2021,ISTINYE_PARK,60.02,1200.32
I213520,C431209,Female,35,Toys,5,179.2,Credit_Card,6/5/2021,ISTINYE_PARK,17.92,896.0
I273718,C400148,Female,45,Toys,1,35.84,Cash,6/6/2021,ISTINYE_PARK,3.58,35.84
I101905,C147666,Female,36,Cosmetics,3,121.98,Cash,24/02/2021,KANYON,12.2,365.94
I236592,C176870,Male,59,Shoes,4,2400.68,Cash,28/11/2022,MALL_OF_ISTANBUL,240.07,9602.72
I950420,C272834,Male,48,Shoes,4,2400.68,Credit_Card,22/11/2022,ISTINYE_PARK,240.07,9602.72
I235428,C266059,Female,41,Clothing,4,1200.32,Debit_Card,8/7/2022,METROCITY,120.03,4801.28
I340791,C397032,Male,21,Toys,3,107.52,Debit_Card,13/02/2022,METROCITY,10.75,322.56
I109100,C121766,Male,60,Souvenir,3,35.19,Debit_Card,2/7/2021,KANYON,3.52,105.57
I272193,C168084,Male,64,Food & Beverage,2,10.46,Credit_Card,4/2/2023,KANYON,1.05,20.92
I255683,C663832,Female,25,Clothing,4,1200.32,Cash,8/11/2022,FORUM_ISTANBUL,120.03,4801.28
I208162,C745036,Male,24,Clothing,2,600.16,Debit_Card,14/07/2021,EMAAR_SQUARE_MALL,60.02,1200.32
I283629,C676835,Male,40,Shoes,4,2400.68,Debit_Card,28/06/2022,MALL_OF_ISTANBUL,240.07,9602.72
I309926,C843203,Male,57,Clothing,4,1200.32,Cash,4/2/2022,MALL_OF_ISTANBUL,120.03,4801.28
I150149,C111003,Male,68,Shoes,1,600.17,Credit_Card,31/07/2022,KANYON,60.02,600.17
I101034,C722304,Male,19,Toys,5,179.2,Cash,26/02/2022,METROCITY,17.92,896.0
I258122,C328513,Female,53,Clothing,5,1500.4,Credit_Card,14/07/2021,KANYON,150.04,7502.0
I731074,C125013,Male,59,Toys,1,35.84,Credit_Card,17/01/2021,VIAPORT_OUTLET,3.58,35.84
I285022,C176212,Female,25,Cosmetics,2,81.32,Credit_Card,16/12/2021,CEVAHIR_AVM,8.13,162.64
I299822,C193189,Female,40,Cosmetics,5,203.3,Cash,12/7/2022,ISTINYE_PARK,20.33,1016.5
I926604,C121493,Female,53,Clothing,4,1200.32,Credit_Card,18/11/2021,METROCITY,120.03,4801.28
I298487,C306600,Female,68,Shoes,4,2400.68,Credit_Card,15/02/2023,MALL_OF_ISTANBUL,240.07,9602.72
I320649,C132196,Female,67,Shoes,1,600.17,Cash,17/08/2022,METROPOL_AVM,60.02,600.17
I375694,C701865,Male,52,Food & Beverage,4,20.92,Credit_Card,14/10/2022,ZORLU_CENTER,2.09,83.68
I696969,C263237,Male,36,Food & Beverage,4,20.92,Credit_Card,31/08/2021,CEVAHIR_AVM,2.09,83.68
I253228,C227381,Female,45,Clothing,1,300.08,Debit_Card,13/04/2022,FORUM_ISTANBUL,30.01,300.08
I528827,C965755,Male,18,Clothing,1,300.08,Credit_Card,25/09/2022,MALL_OF_ISTANBUL,30.01,300.08
I484627,C187274,Female,43,Food & Beverage,5,26.15,Credit_Card,28/05/2022,EMAAR_SQUARE_MALL,2.62,130.75
I290679,C116437,Female,35,Clothing,2,600.16,Cash,18/05/2022,ISTINYE_PARK,60.02,1200.32
I320516,C277583,Male,60,Books,5,75.75,Cash,11/11/2022,KANYON,7.58,378.75
I257012,C156620,Male,59,Cosmetics,4,162.64,Credit_Card,2/6/2021,METROCITY,16.26,650.56
I143729,C266655,Male,69,Food & Beverage,4,20.92,Cash,10/12/2021,MALL_OF_ISTANBUL,2.09,83.68
I134350,C194911,Male,41,Food & Beverage,2,10.46,Debit_Card,10/1/2022,METROPOL_AVM,1.05,20.92
I264943,C276540,Male,34,Clothing,5,1500.4,Cash,14/09/2021,MALL_OF_ISTANBUL,150.04,7502.0
I642705,C162351,Male,24,Food & Beverage,4,20.92,Debit_Card,30/11/2022,FORUM_ISTANBUL,2.09,83.68
I333214,C155041,Male,35,Books,3,45.45,Cash,18/09/2021,METROCITY,4.55,136.35000000000002
I399505,C339169,Male,62,Food & Beverage,3,15.69,Cash,20/03/2021,MALL_OF_ISTANBUL,1.57,47.07
I810652,C704853,Male,53,Food & Beverage,3,15.69,Debit_Card,15/01/2023,EMAAR_SQUARE_MALL,1.57,47.07
I107643,C718440,Male,50,Food & Beverage,3,15.69,Cash,17/04/2021,MALL_OF_ISTANBUL,1.57,47.07
I163916,C306062,Female,42,Food & Beverage,4,20.92,Debit_Card,23/01/2022,KANYON,2.09,83.68
I130367,C574611,Female,28,Shoes,1,600.17,Debit_Card,30/01/2021,METROCITY,60.02,600.17
I141325,C148864,Female,30,Clothing,5,1500.4,Debit_Card,24/02/2023,ZORLU_CENTER,150.04,7502.0
I361751,C193276,Female,54,Clothing,2,600.16,Cash,23/12/2022,METROPOL_AVM,60.02,1200.32
I283713,C154946,Male,23,Cosmetics,5,203.3,Debit_Card,19/05/2022,CEVAHIR_AVM,20.33,1016.5
I985370,C262213,Female,36,Clothing,4,1200.32,Cash,1/11/2022,MALL_OF_ISTANBUL,120.03,4801.28
I768599,C263803,Male,62,Toys,3,107.52,Credit_Card,15/06/2022,MALL_OF_ISTANBUL,10.75,322.56
I207722,C145279,Female,36,Food & Beverage,2,10.46,Credit_Card,26/11/2022,EMAAR_SQUARE_MALL,1.05,20.92
I281120,C529819,Female,55,Clothing,1,300.08,Cash,30/06/2022,METROPOL_AVM,30.01,300.08
I270108,C203750,Female,32,Shoes,2,1200.34,Debit_Card,1/6/2021,METROPOL_AVM,120.03,2400.68
I405726,C637632,Female,59,Clothing,5,1500.4,Cash,24/01/2021,METROCITY,150.04,7502.0
I334924,C303557,Male,27,Technology,4,4200,Credit_Card,27/06/2022,METROPOL_AVM,420.0,16800.0
I765089,C782769,Female,47,Clothing,1,300.08,Cash,27/10/2021,KANYON,30.01,300.08
